id,tempo,genre,duration_ms,energy,loudness,acousticness,album_name,macro_genre,instrumentalness,liveness,artists,popularity,speechiness,danceability,mode,valence,name,key
2a1o6ZejUi8U3wzzOtCOYw,88.917,pop,198773.0,0.915,-4.89,0.0846,Meet The Orphans,Pop,0.0,0.0503,Don Omar,75.0,0.28,0.4,1.0,0.878,Danza Kuduro,0.0
2a27gwEh6aLVvELpizfrcr,105.228,hard-rock,259240.0,0.951,-3.843,0.0138,Camisa 10 joga bola até na chuva,Rock,0.000312,0.114,Charlie Brown Jr.,40.0,0.0554,0.508,0.0,0.573,Viver dias de sol,5.0
2a2SVYLpz0JjnbFvWh6PSL,174.914,drum-and-bass,268565.0,0.749,-3.562,0.104,Flatline (Nu:Logic Remix),Electronic,0.000237,0.0696,Wilkinson;Wretch 32;Nu:Logic,17.0,0.0819,0.617,0.0,0.307,Flatline - Nu:Logic Remix,1.0
2a2Yb7fc67EzRUVpYTUyZq,122.989,progressive-house,381463.0,0.754,-10.585,0.293,Grapevine,Electronic,0.634,0.284,Lane 8;Elderbrook,60.0,0.0342,0.575,0.0,0.105,Grapevine,1.0
2a3dopgTF1q4rMVDJ1rwBU,90.036,pop,181844.0,0.643,-6.415,0.288,World War Joy...Push My Luck,Pop,0.0,0.186,The Chainsmokers,66.0,0.0395,0.584,1.0,0.53,Push My Luck,2.0
2a3oa2Z4QhB61uueut9ww9,90.563,r&b,167413.0,0.354,-13.448,0.797,Best Of/20th Century - Christmas,Hip-Hop/R&B,0.0,0.582,Stevie Wonder,48.0,0.0575,0.353,1.0,0.71,One Little Christmas Tree,10.0
2a43lspHu12HwxseKw3AWl,111.515,iranian,111600.0,0.0995,-31.525,0.786,"Mashayekhi: Sheherazade ""Layla Ramezan Plays 100 Years of Iranian Piano Music, Vol.2""",World,0.00158,0.0998,Alireza Mashayekhi;Djamchid Chemirani;Keyvan Chemirani,0.0,0.278,0.563,1.0,0.0366,Farar,9.0
2a47PFpfagr3qdvQVVFWwt,83.028,pop-film,144578.0,0.949,-3.061,0.324,Babe Bhangra Paunde Ne,Soundtrack,0.0,0.04,Diljit Dosanjh,45.0,0.167,0.65,0.0,0.913,Hass K Kude,1.0
2a48G6S7OszTIlF7vHoGcd,93.832,r&b,236187.0,0.797,-9.89,0.463,The Soulution,Hip-Hop/R&B,0.0,0.152,Epidemic,16.0,0.321,0.628,1.0,0.702,Dreamers (feat. Fashawn),1.0
2a4DcdXLdFvZtvTGHkhhfw,125.249,turkish,176718.0,0.209,-13.973,0.91,İyiki Doğmuşsun,World,0.00112,0.129,Yasir Miy,38.0,0.0383,0.346,0.0,0.212,İyiki Doğmuşsun,6.0
2a4OSFVR871lV3xi0f1sNb,77.219,heavy-metal,287600.0,0.99,-2.906,6.89e-06,Kaaos - Live,Metal,0.000169,0.971,Kilpi,21.0,0.164,0.227,0.0,0.164,Sielut Iskee Tulta,11.0
2a4pTooehkmiD7hQ5DeyC5,102.809,afrobeat,178428.0,0.826,-7.486,0.461,African Voodoo,World,0.271,0.141,Manu Dibango,17.0,0.0585,0.636,1.0,0.731,Soul Saxes Meeting,3.0
2a4vn9kHPnBUBGWPnhHRav,82.696,rap,240000.0,0.534,-4.901,0.0357,They Call Me Pokey,Hip-Hop/R&B,0.0,0.323,Pokey,0.0,0.0348,0.578,1.0,0.521,They Call Me Pokey,8.0
2a56L9B8RtB4vhzXCYAFFU,108.957,pop,179125.0,0.386,-8.183,0.755,SALES - EP,Pop,0.00253,0.118,SALES,52.0,0.0548,0.924,1.0,0.424,Renee,9.0
2a5V3UK1HwlBv5V3jdAyW3,159.965,malay,195788.0,0.655,-6.113,0.132,Padaiyon,World,0.0,0.266,Ratty Adhiththan;Sahi Siva,29.0,0.0368,0.686,0.0,0.584,Agaligai,2.0
2a5bKYQdpCNJQEOAw5uRsM,124.061,party,210306.0,0.925,-5.591,0.627,Musik Box Teil 1,Mood,3.66e-06,0.493,Jürgen Drews,25.0,0.0761,0.631,0.0,0.799,Wir Ziehen Heut Abend Auf's Dach,7.0
2a6vYQ6cdtzHWh09g4vIfs,78.783,honky-tonk,169160.0,0.227,-13.704,0.891,Golden Ring,Folk/Country,1.11e-05,0.0984,George Jones;Tammy Wynette,13.0,0.034,0.535,1.0,0.431,Even the Bad Times Are Good,8.0
2a77z4j4qtYo0oatDGeHw3,119.872,chicago-house,284618.0,0.497,-9.933,0.00293,Like This (House Mix / Ddd Dub),Electronic,0.577,0.368,Chip E.;K-Joy;Lidell Townsel;Kai Alce,6.0,0.0976,0.815,1.0,0.67,Like This - Ddd Dub - Short Edit,7.0
2a7kFbxMwmmZWDvH0JbZFU,104.027,electronic,177658.0,0.644,-7.284,0.221,You Do You,Electronic,0.0391,0.105,Dillon Francis;BabyJake,60.0,0.0577,0.742,1.0,0.614,Touch,0.0
2a7zxjZ1I88Z6sYm0ThuSc,146.056,hip-hop,175890.0,0.739,-5.319,0.137,Black Effect,Hip-Hop/R&B,0.0,0.233,Jordan Sandhu;Mehar Vaani;Desi Crew,62.0,0.159,0.676,0.0,0.755,Black Effect,4.0
2a8V54o2V6QdgofUotLu9f,143.209,brazil,758533.0,0.73,-4.265,0.72,Faz Chover (ao Vivo),Latin,0.0,0.26,Fernandinho,44.0,0.0379,0.37,1.0,0.324,Faz Chover - Ao Vivo,2.0
2a9OPIAax8pUKzNZKCxC5L,95.03,rock,291360.0,0.962,-5.264,0.000112,Underdog,Rock,0.000666,0.294,Tyler Gilbert,23.0,0.068,0.55,1.0,0.314,Electric,1.0
2a9PQ4QZSyshworACYBA0u,97.029,disney,77933.0,0.142,-16.699,0.868,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Soundtrack,0.903,0.114,Germaine Franco,23.0,0.038,0.582,1.0,0.179,Las hermanas pelean,0.0
2a9UXi04ZDp0FlQoBP66M9,89.984,hardcore,265800.0,0.639,-8.577,0.153,Power In Numbers,Metal,0.0,0.381,Jurassic 5,31.0,0.458,0.652,1.0,0.633,Hey,5.0
2a9qHSjK62gyvVjg6ZnjB7,154.077,heavy-metal,381226.0,0.604,-13.054,0.000122,Entre el Cielo y el Infierno,Metal,0.706,0.211,Rata Blanca,24.0,0.0388,0.451,1.0,0.259,En el Bajo Flores,9.0
2a9yoHHUk5dRdq5GU8KvU2,87.073,rap,170693.0,0.649,-8.367,0.00665,Imperator (Deluxe Edition),Hip-Hop/R&B,0.0,0.0902,Kollegah,42.0,0.143,0.464,1.0,0.283,American Express (feat. Farid Bang),2.0
2aAMT8iJON4DyjR1U76bys,114.594,sad,162412.0,0.185,-16.199,0.94,make you love me,Mood,0.339,0.103,Lofi Temptation,50.0,0.0727,0.878,0.0,0.539,make you love me,7.0
2aAlGJc0REgny9znAOaBsF,132.017,edm,210787.0,0.72,-9.635,0.00145,The Best Of Chicane 1996 - 2009,Electronic,0.504,0.0839,Chicane,44.0,0.0419,0.644,0.0,0.53,Don't Give Up,10.0
2aAy4i9e0GiNs4W1ePDtCu,120.053,sad,188035.0,0.564,-7.227,0.793,Get More,Mood,0.0,0.231,Eric Reprid,35.0,0.157,0.886,0.0,0.439,Get More,6.0
2aB0S14y1gqKJizh8odt2Y,108.666,garage,154840.0,0.882,-4.966,0.104,Jelly Jam,Electronic,0.594,0.351,Together Pangea,26.0,0.0434,0.284,1.0,0.549,"Blood, Blood, Blood",2.0
2aBJNKY0umy77Xs8rrCH7N,133.125,tango,154053.0,0.499,-7.288,0.896,Bien Pulenta,Latin,0.635,0.119,Juan D'Arienzo y su Orquesta Típica,16.0,0.0471,0.649,0.0,0.722,El Simpatico,0.0
2aBxt229cbLDOvtL7Xbb9x,78.946,r&b,258133.0,0.531,-8.335,0.457,Daydream,Hip-Hop/R&B,0.0,0.249,Mariah Carey,73.0,0.0363,0.649,1.0,0.488,Always Be My Baby,4.0
2aC1LhcoW8fgUDLJFmjlDC,104.767,electronic,160972.0,0.521,-5.224,0.00468,Jessico,Electronic,0.00177,0.129,Babasónicos,38.0,0.0278,0.499,0.0,0.49,Tóxica,10.0
2aC4dekmnklfC6edwh3Wda,121.466,rock,154933.0,0.514,-7.238,0.831,Brainwashed,Rock,0.0,0.0784,George Harrison,40.0,0.0441,0.819,1.0,0.74,Between The Devil And The Deep Blue Sea,5.0
2aCCy7rdwfInhNxrXELNvw,125.724,gospel,259333.0,0.283,-14.705,0.927,A Fé Faz O Herói,Jazz/Blues,3.31e-06,0.302,Jamily,40.0,0.0353,0.506,0.0,0.318,A Fé Faz o Herói,2.0
2aCgiP57lOLiakV0EpZH4v,123.801,detroit-techno,432912.0,0.318,-17.187,0.0261,Simply,Electronic,0.875,0.0758,Omar S,6.0,0.107,0.842,1.0,0.365,Simply,0.0
2aCza0YC7Wy0imbRYOIWwW,100.006,children,69000.0,0.0867,-14.887,0.702,Travel Tunes,Kids,0.0,0.367,Cedarmont Kids,47.0,0.0305,0.674,1.0,0.592,The Alphabet Song,0.0
2aD8rTrjJgnjAMH7UnKQ2D,121.128,heavy-metal,217573.0,0.792,-5.537,0.0246,"Pappo y Amigos, Vol. 2",Metal,2.18e-06,0.179,Pappo;Moris,22.0,0.0355,0.594,1.0,0.841,Adonde Esta la Libertad,7.0
2aDSdvpj4DdGjoUZODCFq1,81.388,sleep,150764.0,1.0,-14.666,0.526,"Meeresrauschen ohne Musik - Naturgeräusche zur Entspannung sowie für Wellness, Meditation und zum Einschlafen",Ambient/Chill,0.971,0.956,Meeresrauschen,32.0,0.0496,0.145,0.0,1e-05,Meeresrauschen ohne Musik,11.0
2aDwNKjfh7DBOXV1XgpcIz,154.367,blues,283520.0,0.71,-7.77,0.322,Africa Rising Vol.1,Jazz/Blues,0.0,0.258,Salif Keita,2.0,0.0494,0.695,0.0,0.685,Baba,7.0
2aE0KU314ITBNJcBTG7tfm,79.103,swedish,139354.0,0.379,-10.612,0.899,Everything,Regional,2.24e-06,0.13,Vide,46.0,0.0449,0.481,1.0,0.401,Everything,2.0
2aE2eLhO8NYQIWEWAu64TO,106.785,new-age,413220.0,0.187,-23.347,0.978,Angels of the Sea,Ambient/Chill,0.159,0.652,Dan Gibson's Solitudes,22.0,0.0917,0.412,1.0,0.225,Florida Dream,5.0
2aE4cIKXiR4jFdxHK0n75M,109.753,new-age,220920.0,0.619,-8.092,0.56,The Mass,Ambient/Chill,0.0423,0.105,ERA,55.0,0.0294,0.772,1.0,0.338,The Mass,7.0
2aEFTRA97ESrZ4mY6IwBMB,129.935,kids,539141.0,0.806,-6.836,0.0173,Kids That's A Party!,Kids,9.65e-06,0.364,Rik Gaynor,10.0,0.134,0.562,0.0,0.534,2000's Party Dance Medley (Cha Cha Slide/Hey Baby/Chocolate Chocco Chocco/Fast Food Song),11.0
2aEeghgUcnu75tzcolFMfs,75.099,rock-n-roll,126960.0,0.809,-6.419,0.787,Ritchie Valens,Rock,0.000331,0.303,Ritchie Valens,66.0,0.0545,0.516,1.0,0.939,La Bamba - Single Version,0.0
2aEkwMP0T1qaAo1qLoI9gl,141.811,cantopop,271353.0,0.687,-6.252,0.586,念念不忘,Pop,0.0,0.3,Juno Mak,43.0,0.0493,0.431,1.0,0.351,念念不忘,0.0
2aEuA8PSqLa17Y4hKPj5rr,114.223,german,226333.0,0.616,-13.826,0.458,Let's Talk About Love,Regional,0.0132,0.349,Modern Talking,70.0,0.032,0.677,1.0,0.851,Cheri Cheri Lady,10.0
2aF6LOpgV30bsDP1omFr6L,172.804,forro,297240.0,0.756,-4.861,0.679,Simplesmente Dorgival Dantas (Ao Vivo),Latin,0.0,0.529,Dorgival Dantas;Xand,37.0,0.095,0.386,1.0,0.585,Diga - Ao Vivo,9.0
2aFAmDBycyEnj3lcS95JMe,120.012,pop,231480.0,0.727,-7.647,0.0201,With You - The Remixes,Pop,0.676,0.37,Kaskade,57.0,0.0389,0.708,1.0,0.512,With You - LöKii Remix,9.0
2aFaohjL80TFYORXqlXzjb,141.268,comedy,158693.0,0.138,-13.018,0.827,3 Balloons,Spoken,0.0,0.104,Stephen Lynch,26.0,0.0632,0.779,0.0,0.424,Medieval Bush,2.0
2aFsfzUuXuxDr4xo8ndfUt,92.009,rock,222733.0,0.819,-3.855,1.65e-05,Sound the Alarm,Rock,4.51e-06,0.0715,Shallow Side,51.0,0.0459,0.468,0.0,0.465,Sound the Alarm,8.0
2aFtSIczoIRRD5BrKngCF4,120.411,show-tunes,133000.0,0.328,-16.721,0.0137,Halloween Hits,Soundtrack,0.474,0.529,Andrew Lloyd Webber;The Phantom Of The Opera 1986 Studio Orchestra,1.0,0.0377,0.355,1.0,0.214,"The Phantom Of The Opera: Overture - Music From ""The Phantom Of The Opera""",6.0
2aGaBLYxakwHTqcOk4iD4p,143.961,latin,206173.0,0.524,-8.111,0.191,Retro Baladas,Latin,0.0,0.0896,David Bisbal,0.0,0.0293,0.497,1.0,0.209,Me Enamoré De Ti,2.0
2aGpzlzJh5KUBGrPEXEYCs,121.74,goth,144283.0,0.464,-10.206,0.0812,Pina Colada (NEZS Remix),Alternative,4.36e-06,0.236,Adoo;NEZS Beats,34.0,0.203,0.646,0.0,0.75,Pina Colada - NEZS Remix,0.0
2aH7ovpnUQJx6sEN5Lr9Qm,106.132,grindcore,148160.0,0.955,-10.351,1.93e-05,Utopia Banished,Metal,0.0141,0.213,Napalm Death,11.0,0.091,0.278,0.0,0.102,Got Time To Kill,11.0
2aH8bZkSxnK1NIFQLEpDiJ,149.974,rap,217715.0,0.986,-2.669,0.141,Natpe Thunai (Original Motion Picture Soundtrack),Hip-Hop/R&B,0.000134,0.128,Hiphop Tamizha,48.0,0.239,0.559,1.0,0.253,Vengamavan,7.0
2aHjU9ctGgkFU56TLqR560,150.081,sertanejo,187653.0,0.536,-7.157,0.705,Victor & Leo - Ao Vivo,Latin,0.0,0.953,Victor & Leo,48.0,0.0316,0.495,1.0,0.696,Vida Boa (Ao Vivo),6.0
2aHvfapu1RPMlEhzeEQIdS,93.941,latin,270187.0,0.717,-7.177,0.6,Dulce Balada,Latin,0.0,0.082,Manuel Carrasco,0.0,0.045,0.609,1.0,0.425,Qué Bonito Es Querer,11.0
2aHz87L2Z4a0ZEQ7vMlH8z,104.999,folk,243931.0,0.788,-9.607,0.0717,Chak De India,Folk/Country,0.00232,0.0936,Salim–Sulaiman;Hema Sardesai;Jaideep Sahni,54.0,0.0373,0.649,1.0,0.869,Badal Pe Paon Hai,9.0
2aI21FnmY7TJVKeMaoQZ0t,116.948,latin,223080.0,0.872,-6.328,0.0476,Loose,Latin,0.00112,0.0543,Nelly Furtado,79.0,0.139,0.872,1.0,0.809,Say It Right,1.0
2aIBBFkTSaQDu0gKPCY9El,75.19,classical,89200.0,0.167,-17.742,0.892,Mozart - All Day Classics,Classical,0.939,0.359,Wolfgang Amadeus Mozart;Royal Philharmonic Orchestra;Erich Leinsdorf,7.0,0.0345,0.46,1.0,0.734,"Symphony No. 7 in D, K.45: 4. (Allegro)",2.0
2aICaLTkejrkgsLeCsbQY6,110.618,edm,383347.0,0.464,-10.679,0.621,So Over,Electronic,0.612,0.272,Kid Francescoli,46.0,0.0591,0.39,1.0,0.102,So Over,0.0
2aIFJbQNbMGaORCMXEFGHB,173.985,drum-and-bass,293369.0,0.633,-6.967,0.0259,White Lies,Electronic,0.824,0.0626,Alix Perez,18.0,0.0709,0.685,1.0,0.147,White Lies,2.0
2aIQkhpMTfXyv1jAAIC05K,109.157,goth,282213.0,0.865,-5.56,0.000971,Det är så jag säger det,Alternative,4.9e-05,0.0836,Håkan Hellström,39.0,0.0564,0.23,1.0,0.484,Aprilhimlen,4.0
2aIdVb8v9KTpEZnftkz2mD,80.001,rap,227960.0,0.55,-8.137,0.0108,Epiphany,Hip-Hop/R&B,0.0,0.0737,T-Pain,76.0,0.262,0.451,1.0,0.594,Buy U a Drank (Shawty Snappin'),1.0
2aJ4sTob2JAxWC2QKJawV0,125.958,french,170020.0,0.546,-8.543,0.0561,Millions de Berrys,Regional,0.0,0.13,D.ACE;Negrito Senpai;Jewel Usain,32.0,0.393,0.544,1.0,0.554,Millions de Berrys,2.0
2aJDlirz6v2a4HREki98cP,129.983,ambient,269149.0,0.798,-7.995,0.0158,Bicep,Ambient/Chill,0.948,0.0967,Bicep,74.0,0.068,0.853,0.0,0.42,Glue,4.0
2aJaWfw3gG31BM6GaBfSer,109.997,death-metal,317506.0,0.984,-3.839,1.3e-05,Wormwood,Metal,4.12e-05,0.407,The Acacia Strain,29.0,0.0866,0.51,1.0,0.129,Bay of Pigs,2.0
2aJv9GhCIoE4xLu7YQteaY,142.06,breakbeat,256920.0,0.735,-8.107,0.00796,Worshipping the Dollar,Electronic,0.0243,0.349,Dub Pistols;Bunna;Barry Ashworth;Will Hensel,14.0,0.0401,0.632,1.0,0.686,Give a Little Dub,1.0
2aJwBwRfzk7yRy0ET8oGaT,109.482,idm,238000.0,0.532,-9.1,0.405,Sin of Children: re,Electronic,0.874,0.0964,arai tasuku,8.0,0.0691,0.189,1.0,0.106,Mr.East loves mom - 2021 Remastered,7.0
2aKeQY6U7nZI9qH2ykxg1a,141.028,gospel,284146.0,0.5,-5.813,0.607,Soulful Christmas,Jazz/Blues,1.26e-06,0.0746,Tasha Cobbs Leonard,0.0,0.0334,0.266,1.0,0.192,O Come All Ye Faithful,5.0
2aKoElQmZWu2ZMCB3f2tbc,118.006,pop,228160.0,0.719,-7.227,0.0237,Ghosts,Pop,0.0138,0.102,Scavenger Hunt,39.0,0.0298,0.669,0.0,0.326,Ghosts,8.0
2aKxfUQg9dhvgm7Yt9Lc7Q,120.042,deep-house,211960.0,0.565,-7.702,0.141,Gravity / Dead Soon (Remixes),Electronic,0.00916,0.106,Autograf;French Horn Rebellion;Flyboy,49.0,0.0408,0.628,1.0,0.153,Gravity (Flyboy Remix feat. French Horn Rebellion & Flyboy),4.0
2aLXBmo9asXX5vC3n2hY3r,126.285,black-metal,248226.0,0.959,-6.67,1.23e-05,Passage,Metal,0.175,0.305,Samael,19.0,0.0677,0.402,1.0,0.114,Chosen Race,3.0
2aLbP76Cm8mFduDuntRit2,115.172,rock,207773.0,0.873,-5.102,0.12,NEVER ENDING SUMMER,Rock,0.000382,0.753,オメガトライブ,23.0,0.0391,0.703,0.0,0.686,Never Ending Summer II,6.0
2aLki0WYDLwauQGBZwlK6R,188.388,death-metal,246426.0,0.987,-3.842,2.42e-06,Jaktens Tid,Metal,0.000751,0.59,Finntroll,24.0,0.205,0.0991,0.0,0.283,Skogens Hämnd,11.0
2aMWFZTEjW2uSL6Jd1d6IK,104.723,folk,366868.0,0.381,-11.857,0.522,Uga Hai Suruj Dev - Single,Folk/Country,1.18e-05,0.0932,Kalpana Patowary,35.0,0.0298,0.459,1.0,0.167,Uga Hai Suruj Dev,10.0
2aMb1asq5acm7cDYlFsYhY,84.992,world-music,219720.0,0.786,-2.757,0.0363,Never Lose Sight (Deluxe Edition),World,0.0,0.31,Chris Tomlin,55.0,0.0334,0.468,1.0,0.461,Home,9.0
2aMqRRtkIgdSB5O8DF4RTK,132.431,pop,315121.0,0.469,-11.565,0.775,Under the Supermoon,Pop,0.000156,0.11,Artists for Peace and Justice,44.0,0.049,0.626,1.0,0.333,Under the Supermoon,7.0
2aNCrdzCbgFIkxs0qul8dT,92.948,k-pop,270967.0,0.792,-2.937,0.436,"Achyutam Keshavam by Alka Yagnik (From ""Achyutam Keshavam by Alka Yagnik - Zee Music Devotional"")",Pop,0.0,0.318,Alka Yagnik;Sanjeev Chaturvedi,49.0,0.0317,0.623,1.0,0.509,"Achyutam Keshavam by Alka Yagnik (From ""Achyutam Keshavam by Alka Yagnik - Zee Music Devotional"")",4.0
2aNOkWge7L1IubHjS9dkgL,121.263,edm,205664.0,0.796,-9.623,0.00209,Time for a Change,Electronic,7.55e-05,0.137,Benita,29.0,0.103,0.687,0.0,0.608,Time for a Change,0.0
2aNeT64y3UhZsbFpVxGUI8,139.944,rap,238010.0,0.739,-7.754,0.0611,Popiół (prod. Szwed),Hip-Hop/R&B,0.000329,0.091,Płomień 81,55.0,0.166,0.513,1.0,0.222,Popiół (prod. Szwed),9.0
2aO2XGt1E68DljkEShM2h0,100.07,samba,83491.0,0.677,-7.288,0.265,"Encontro de Gerações, Vol. 03 (Ao Vivo)",Latin,0.0,0.593,Akatu;Grupo Revelação,42.0,0.0625,0.616,0.0,0.922,Cenário de Novela - Ao Vivo,11.0
2aOYD2oBsbw0ZfFm18IJvy,167.889,mandopop,298965.0,0.521,-8.482,0.346,I'm Singing,Pop,0.0,0.249,Lin Hsin Yi,23.0,0.0547,0.378,1.0,0.188,道聽途說,7.0
2aOlxywgl4nCD4Xh2mLWM7,125.854,edm,167079.0,0.842,-1.816,0.322,Spaceship (feat. Uffie),Electronic,0.0,0.101,Galantis,55.0,0.0828,0.518,1.0,0.375,Spaceship (feat. Uffie),10.0
2aPFj4Ixo8jacTpKRUZ6vu,151.239,honky-tonk,119266.0,0.184,-12.326,0.971,The Complete Hank Williams,Folk/Country,0.00736,0.133,Hank Williams;Drifting Cowboys,34.0,0.0651,0.471,0.0,0.482,Alone And Forsaken - Single Version,9.0
2aPGAJ2N3TDLPY2u4cARZW,110.034,r&b,184376.0,0.721,-6.912,0.00289,MOTIVES,Hip-Hop/R&B,5.43e-05,0.102,kenzie,58.0,0.0411,0.778,0.0,0.46,MOTIVES,10.0
2aPipAYmH0qKr017W6QSYP,110.936,classical,251560.0,0.448,-22.262,0.918,2021 Midwest Clinic: Cabin John Middle School Advanced Orchestra (Live),Classical,0.759,0.682,Antonio Vivaldi;Cabin John Middle School Advanced Orchestra;Scott Herman,0.0,0.552,0.401,0.0,0.695,"Concerto for 2 Cellos in G Minor, RV 531: I. Allegro (Live)",7.0
2aPnpV1hT7l3eP10uSGK6c,121.938,r&b,189344.0,0.702,-5.656,0.0671,Mademoiselle,Hip-Hop/R&B,0.0,0.155,Sfera Ebbasta,67.0,0.0346,0.794,0.0,0.535,Mademoiselle,6.0
2aQ3hLHsTG5ssLfOwWdgPN,128.018,kids,219480.0,0.536,-5.009,0.0788,Alphabet Songs,Kids,0.0,0.165,Have Fun Teaching,8.0,0.183,0.959,1.0,0.917,Letter V Song,2.0
2aQlBJD3wHOe7PaUkEVOhD,79.801,dubstep,207000.0,0.47,-9.003,0.216,Set You Free,Electronic,4.85e-06,0.0761,Miles Away,35.0,0.0273,0.537,1.0,0.246,Set You Free,3.0
2aQvJuqjeJFOPHinHNm4mI,120.44,rock,254467.0,0.624,-11.713,0.144,All Right Now - The Best Of Free (Remixed),Rock,2.47e-06,0.0453,Free,0.0,0.0402,0.71,1.0,0.797,All Right Now - Remix '91,2.0
2aR6SYRJxy2QsBxA459ATF,142.867,r&b,313893.0,0.499,-6.818,0.84,A Seat at the Table,Hip-Hop/R&B,0.0,0.111,Solange,50.0,0.185,0.475,1.0,0.454,F.U.B.U.,0.0
2aRWAz05qiQ9j5HgX7xNHC,171.973,breakbeat,273488.0,0.865,0.025,0.0085,The Resonance IV,Electronic,0.894,0.409,Noisia;Burr Oak,32.0,0.0473,0.55,1.0,0.12,Stigma - Burr Oak Remix,7.0
2aRWvh5XCMy86wmRsL6sFr,120.015,latin,159500.0,0.516,-7.324,0.0431,Our Show,Latin,1.77e-06,0.519,Ericé,39.0,0.0385,0.731,0.0,0.724,Our Show,6.0
2aRdz1goHRuJ2FkDw3vpVX,109.817,rap,264036.0,0.498,-10.242,0.375,Anos Luz,Hip-Hop/R&B,0.0,0.115,Matuê,5.0,0.103,0.634,0.0,0.299,Anos Luz,6.0
2aSMpkN4J6kzgGki14qqmx,121.999,edm,296066.0,0.855,-9.676,0.177,Into The Night,Electronic,0.861,0.0819,Eli & Fur,38.0,0.0501,0.684,1.0,0.36,Into The Night,1.0
2aSO9nc9s70ACw3pa3UXpY,81.666,comedy,134653.0,0.427,-18.024,0.757,Joyce To The World,Spoken,0.0,0.862,Jesse Joyce,24.0,0.859,0.533,1.0,0.549,Frequent Flyer,5.0
2aSP07jHAlACdY9tphgkA8,81.055,bluegrass,198313.0,0.145,-12.772,0.935,Ain't No Grave,Folk/Country,1.29e-05,0.0859,Crooked Still;Aoife O'Donovan,40.0,0.0422,0.67,1.0,0.284,Ain't No Grave (Sparse),0.0
2aSqq7claHAcS7KJWI6lmO,128.997,rock,215827.0,0.747,-3.517,0.00152,Antics: The Special Edition,Rock,0.483,0.0739,Interpol,47.0,0.0384,0.491,1.0,0.603,Evil,5.0
2aT06RersgvrpMCMRlMxkE,123.016,detroit-techno,198159.0,0.946,-3.291,0.00696,Pennies From Heaven (Remastered),Electronic,0.309,0.0551,Inner City,5.0,0.0595,0.649,1.0,0.849,Pennies From Heaven (Remastered),0.0
2aTA29obtnsHS5348cMZUE,150.09,sertanejo,202034.0,0.77,-5.921,0.446,Clube Do Araújo (Vol. 1),Latin,0.0,0.12,Felipe Araújo;Grupo Menos É Mais,48.0,0.11,0.596,0.0,0.654,Eu Nunca Amei Assim,7.0
2aTKrdenCq5qBOoJPFdn4P,113.12,soul,158594.0,0.454,-5.335,0.499,Here's Your Perfect,Hip-Hop/R&B,0.0,0.146,Jamie Miller,78.0,0.0551,0.558,1.0,0.424,Here's Your Perfect,6.0
2aTKwzFzfCnbn3Bf1HNHEQ,105.472,show-tunes,258853.0,0.206,-12.443,0.834,Tuck Everlasting (Original Broadway Cast Recording),Soundtrack,0.0,0.0813,Sarah Charles Lewis;Tuck Everlasting Original Broadway Cast Ensemble,27.0,0.0372,0.473,1.0,0.504,The Wheel,3.0
2aUL3K9oSKea7rzFJRcFlQ,138.013,disco,210460.0,0.823,-9.701,0.0538,Discopolot,Electronic,4.96e-05,0.0489,MiłyPan,30.0,0.12,0.856,1.0,0.968,Królowa,9.0
2aULMaE3NgcnVluZCvxFmT,100.0,j-dance,167053.0,0.798,-4.062,0.313,The Gaza Don,Regional,3.89e-06,0.316,Vybz Kartel,54.0,0.0651,0.857,0.0,0.353,Summer Tiime,1.0
2aUZaQ3ZFxh63KpSBfHNnZ,128.01,indian,258983.0,0.823,-4.997,0.109,The Sky Is Pink,World,6.44e-06,0.165,Pritam;Arjun Kanungo;Lisa Mishra,48.0,0.0375,0.677,1.0,0.174,Nadaaniyaan,0.0
2aV5ZEAvHwvL332EsJ1gWc,120.044,r&b,127613.0,0.378,-7.822,0.0116,DROPPED OUTTA COLLEGE,Hip-Hop/R&B,1.53e-06,0.15,24kGoldn,64.0,0.411,0.911,1.0,0.19,DROPPED OUTTA COLLEGE,0.0
2aV8nAkyt5nsWdQTruzgmJ,183.953,pop-film,245160.0,0.834,-3.726,0.29,Dhokha,Soundtrack,0.0,0.0888,Arijit Singh;Manan Bhardwaj;Khushalii Kumar,67.0,0.129,0.463,0.0,0.347,Dhokha,6.0
2aVEYHgb6daDia3H3px2pC,127.928,detroit-techno,368529.0,0.791,-5.527,0.000802,Heist Mastercuts EP,Electronic,0.389,0.0819,Orlando Voorn,5.0,0.0468,0.856,1.0,0.757,Tenderness - Late Night Dub,1.0
2aVPRmQnQ95n2lPG1QjXr2,77.457,piano,136000.0,0.052,-26.421,0.991,Hearts of Us,Classical,0.919,0.116,Niels Wang,53.0,0.0343,0.267,1.0,0.269,Hearts of Us,5.0
2aVWXW3JC6MHK5TzwrezIZ,135.832,world-music,299786.0,0.408,-7.913,0.236,Never Lose Sight (Deluxe Edition),World,0.0,0.107,Chris Tomlin,45.0,0.0282,0.436,1.0,0.281,Come Thou Fount (I Will Sing),2.0
2aWKb2LbwbdMQtwr7ogAE6,125.002,trance,236687.0,0.703,-12.63,0.0684,Dopex,Electronic,0.93,0.16,Gareth Emery,47.0,0.0408,0.27,0.0,0.205,Dopex,2.0
